DateTime,weekday,HourofDay,Monthofyear,DayofMonth,T_ctrl,T_stp_cool,T_stp_heat,Humidity,fan,Thermostat_Temperature,T_out,RH_out,auxHeat1,Air temperature - average (°C),Relative humidity (%),Precipitation (mm),Solar radiation - horizontal (Wh/m²),Wind speed (m/s),Earth temperature (°C)
08-02-2019 07:00,4,7,2,8,20.95125,21.83,20.76625,33.41666667,2100,21.46,-1.11,68.5,17.5,-2.57,0.6875,0.01,6.82,15.39,-0.28
08-02-2019 08:00,4,8,2,8,20.65833333,23.865,16.65,33,1800,20.65833333,-1.9425,61,0,-2.93,0.6912,0.01,71.8,16.02,-0.13
08-02-2019 09:00,4,9,2,8,19.7025,23.865,16.65,31.91666667,2400,19.7025,-2.4975,62.5,0,-2.89,0.6794,0.02,157.38,16.39,0.08
08-02-2019 10:00,4,10,2,8,19.17833333,23.865,16.65,31,1800,19.17833333,-3.0525,58,0,-2.67,0.6612,0.03,257.72,16.43,0.3
08-02-2019 11:00,4,11,2,8,18.5925,23.865,16.65,30.33333333,1200,18.5925,-3.6075,62,0,-2.59,0.6444,0.04,284.61,16.47,0.41
08-02-2019 12:00,4,12,2,8,18.315,23.865,16.65,30,1725,18.315,-4.1625,61,0,-3.04,0.6456,0.04,440.88,16.4,0.21
08-02-2019 13:00,4,13,2,8,17.205,23.865,16.65,30,75,17.205,-4.44,57.5,0,-3.64,0.6519,0.04,258.52,16.27,-0.03
08-02-2019 14:00,4,14,2,8,17.205,23.865,16.65,29.83333333,1200,17.205,-4.7175,58.5,0,-4.35,0.6712,0.04,253.97,15.89,-0.46
08-02-2019 15:00,4,15,2,8,17.39,23.865,16.65,29.16666667,1800,17.39,-4.995,60.5,24,-4.82,0.685,0.04,174.62,15.38,-0.88
08-02-2019 16:00,4,16,2,8,18.87,23.865,16.65,30,1500,18.87,-5.55,58.5,25,-5.18,0.6925,0.03,81.01,14.94,-1.27
08-02-2019 17:00,4,17,2,8,19.7025,22.2,19.98,28.75,615,19.7025,-7.215,77,9.5,-5.74,0.7012,0.02,12.09,14.65,-1.61
08-02-2019 18:00,4,18,2,8,19.48666667,22.2,19.98,28.77777778,1995,19.48666667,-7.77,76,18.25,-6.46,0.7238,0.01,0,14.29,-1.9
08-02-2019 19:00,4,19,2,8,19.7025,22.2,19.98,27.5,330,19.7025,-8.0475,69.5,4.75,-6.92,0.7406,0.01,0,13.91,-2.19
08-02-2019 20:00,4,20,2,8,19.61,22.2,19.98,27,225,19.61,-7.4925,60,2.75,-7.24,0.7556,0.01,0,13.61,-2.44
08-02-2019 21:00,4,21,2,8,,,,,0,,-7.4925,60,0,-7.41,0.7656,0.01,0,13.38,-2.56
08-02-2019 22:00,4,22,2,8,21.22875,23.865,23.865,26,1200,21.22875,-8.325,56,20,-7.52,0.7762,0.01,0,13.19,-2.61
08-02-2019 23:00,4,23,2,8,21.645,23.865,23.865,26,600,21.645,-8.0475,61.5,10,-7.63,0.7875,0.01,0,13.02,-2.67
09-02-2019 00:00,5,0,2,9,,,,,0,,-8.6025,54,0,-7.58,0.7962,0.01,0,12.79,-2.68
09-02-2019 01:00,5,1,2,9,,,,,0,,-9.1575,61,0,-7.45,0.7994,0,0,12.46,-2.67
09-02-2019 02:00,5,2,2,9,,,,,0,,-8.0475,52.5,0,-7.26,0.7944,0,0,12.06,-2.63
09-02-2019 03:00,5,3,2,9,,,,,0,,-8.6025,64,0,-7.02,0.7862,0,0,11.65,-2.54
09-02-2019 04:00,5,4,2,9,19.24,21.645,16.65,25.66666667,810,19.425,-8.88,66,12.75,-6.81,0.7812,0,0,11.37,-2.44
09-02-2019 05:00,5,5,2,9,,,,,0,,-8.88,68,0,-6.68,0.7894,0,0,10.89,-2.49
09-02-2019 06:00,5,6,2,9,19.425,22.755,17.76,25,60,19.425,-8.88,69.5,0.5,-6.63,0.8062,0,0,10.36,-2.63
09-02-2019 07:00,5,7,2,9,19.425,22.2,19.1475,26,405,19.425,-8.325,68.5,0,-6.48,0.8169,0,11.12,10.12,-2.49
09-02-2019 08:00,5,8,2,9,20.535,23.865,23.865,27,900,20.535,-7.77,67.5,15,-5.88,0.8025,0,92.85,9.8,-1.78
09-02-2019 09:00,5,9,2,9,21.645,23.865,23.865,27,900,21.645,-6.66,63.5,15,-4.95,0.7656,0,213.06,9.38,-0.92
09-02-2019 10:00,5,10,2,9,,,,,0,,-6.105,60.5,0,-4.08,0.7138,0,324.07,8.71,-0.13
09-02-2019 11:00,5,11,2,9,,,,,0,,-5.2725,56,0,-3.52,0.6781,0,394.69,7.6,0.44
09-02-2019 12:00,5,12,2,9,23.125,23.865,23.865,28.66666667,900,23.125,-4.44,59.5,15,-3.25,0.6625,0,455.83,6.66,0.65
09-02-2019 13:00,5,13,2,9,23.31,21.645,19.98,27,600,23.31,-3.885,55,0,-3.16,0.6569,0,391.45,6.01,0.55
09-02-2019 14:00,5,14,2,9,22.755,21.645,19.98,26,600,22.755,-3.885,51.5,0,-3.12,0.6569,0.01,319.29,5.59,0.35
09-02-2019 15:00,5,15,2,9,,,,,0,,-3.885,55.5,0,-3.13,0.6612,0.01,207.74,5.39,0.03
09-02-2019 16:00,5,16,2,9,20.8125,21.645,19.98,24,675,20.8125,-3.885,52.5,0,-3.35,0.6812,0.01,91.26,5.63,-0.54
09-02-2019 17:00,5,17,2,9,19.98,21.645,19.98,22.83333333,1425,19.98,-3.885,54.5,5,-3.79,0.7169,0.01,11.57,5.93,-1.13
09-02-2019 18:00,5,18,2,9,19.8875,21.645,19.98,24,870,19.8875,-3.885,56,2.5,-4.29,0.7462,0,0,6.17,-1.47
09-02-2019 19:00,5,19,2,9,19.98,21.645,19.98,24,525,19.98,-5.55,59,0,-4.85,0.7738,0,0,6.41,-1.8
09-02-2019 20:00,5,20,2,9,,,,,0,,-5.2725,67,0,-5.28,0.7912,0,0,6.41,-1.96
09-02-2019 21:00,5,21,2,9,,,,,0,,-5.8275,68,0,-5.77,0.8088,0,0,6.08,-2.31
09-02-2019 22:00,5,22,2,9,,,,,0,,-6.3825,64.5,0,-6.14,0.8206,0,0,5.61,-2.62
09-02-2019 23:00,5,23,2,9,,,,,0,,-6.9375,65.5,0,-6.55,0.8262,0,0,5.09,-3.1
10-02-2019 00:00,6,0,2,10,,,,,0,,-7.77,70,0,-6.85,0.8281,0,0,4.68,-3.38
10-02-2019 01:00,6,1,2,10,21.09,21.09,21.09,24,675,21.09,-7.77,69.5,10.5,-7.01,0.8288,0,0,4.51,-3.55
10-02-2019 02:00,6,2,2,10,21.09,21.09,21.09,24.16666667,1530,21.09,-7.215,69.5,25.5,-7.08,0.8262,0,0,4.34,-3.64
10-02-2019 03:00,6,3,2,10,,,,,0,,-8.0475,69.5,0,-7.12,0.8225,0,0,4.17,-3.7
10-02-2019 04:00,6,4,2,10,,,,,0,,-8.0475,68,0,-7.23,0.8212,0,0,4.06,-3.85
10-02-2019 05:00,6,5,2,10,20.905,21.09,21.09,25.66666667,900,20.905,-8.0475,69.5,15,-7.23,0.8175,0,0,3.84,-3.74
10-02-2019 06:00,6,6,2,10,21.09,21.09,21.09,25.5,270,21.09,-8.325,70.5,3.5,-7.2,0.8031,0,0,3.4,-3.65
10-02-2019 07:00,6,7,2,10,20.8125,21.09,21.09,26,600,20.8125,-8.325,71,10,-7.06,0.7788,0,11.15,2.74,-3.31
10-02-2019 08:00,6,8,2,10,21.09,21.09,21.09,27,45,21.09,-7.4925,71.5,0,-6.48,0.74,0,85.59,2.1,-2.29
10-02-2019 09:00,6,9,2,10,21.09,21.09,21.09,27,75,21.09,-6.105,67,0,-5.95,0.6888,0,186.42,2.16,-1.36
10-02-2019 10:00,6,10,2,10,21.09,21.09,21.09,27.5,600,21.09,-4.995,63,6.25,-5.51,0.6731,0,297.34,2.09,-0.62
10-02-2019 11:00,6,11,2,10,,,,,0,,-4.995,62,0,-4.96,0.6581,0,348.19,2.09,0.05
10-02-2019 12:00,6,12,2,10,21.09,21.09,21.09,27,675,21.09,-3.885,55,3,-4.51,0.6394,0,308.84,2.03,0.4
10-02-2019 13:00,6,13,2,10,21.09,21.09,21.09,27,765,21.09,-2.775,56,12.75,-4.27,0.6056,0,298.1,1.18,0.54
10-02-2019 14:00,6,14,2,10,21.09,21.09,21.09,27.5,1605,21.09,-3.6075,58,17.5,-4.07,0.5756,0.02,230.6,0.15,0.5
10-02-2019 15:00,6,15,2,10,21.09,21.09,21.09,27,0,21.09,-3.885,58.5,0,-3.88,0.58,0.01,155.15,0.69,-0.15
10-02-2019 16:00,6,16,2,10,21.09,21.09,21.09,27.5,480,21.09,-3.0525,55,0,-3.68,0.6219,0,70.13,2.09,-0.62
10-02-2019 17:00,6,17,2,10,21.09,21.09,21.09,25.66666667,390,21.09,-4.1625,64.5,5.75,-3.67,0.6744,0.01,13.13,2.11,-0.96
10-02-2019 18:00,6,18,2,10,,,,,0,,-4.44,66,0,-3.62,0.6888,0.02,0,2.4,-1.07
10-02-2019 19:00,6,19,2,10,,,,,0,,-3.885,66.5,0,-3.63,0.7156,0.04,0,3,-1.26
10-02-2019 20:00,6,20,2,10,,,,,0,,-3.885,66.5,0,-3.6,0.7381,0.03,0,3.47,-1.35
10-02-2019 21:00,6,21,2,10,21.09,21.09,21.09,28.33333333,795,21.09,-3.885,67,12.5,-3.45,0.7488,0.02,0,3.89,-1.37
10-02-2019 22:00,6,22,2,10,21.09,21.09,21.09,27,1200,21.09,-4.44,79.5,19,-3.24,0.7531,0.02,0,4.28,-1.38
10-02-2019 23:00,6,23,2,10,21.09,21.09,21.09,27,0,21.09,-4.44,88,0,-3.07,0.76,0.03,0,4.76,-1.42
11-02-2019 00:00,0,0,2,11,,,,,0,,-4.44,87,0,-2.88,0.7725,0.03,0,5.22,-1.33
11-02-2019 01:00,0,1,2,11,,,,,0,,-4.44,85.5,0,-2.75,0.7869,0.09,0,5.67,-1.29
11-02-2019 02:00,0,2,2,11,,,,,0,,-4.44,85,0,-2.62,0.8,0.13,0,6.16,-1.23
11-02-2019 03:00,0,3,2,11,21.09,21.09,21.09,26.66666667,900,21.09,-4.44,84.5,11,-2.42,0.8119,0.12,0,6.49,-1
11-02-2019 04:00,0,4,2,11,21.09,21.09,21.09,26.5,405,21.09,-4.7175,86.5,6,-2.28,0.8288,0.11,0,6.94,-0.8
11-02-2019 05:00,0,5,2,11,21.09,21.09,21.09,27,600,21.09,-4.995,86.5,10,-2.24,0.845,0.08,0,7.56,-0.68
11-02-2019 06:00,0,6,2,11,21.09,21.09,21.09,29.83333333,810,21.09,-4.995,85.5,4.75,-2.27,0.8588,0.05,0,8.21,-0.6
11-02-2019 07:00,0,7,2,11,20.77285714,21.96214286,20.535,29.57142857,1065,21.01071429,-4.995,82.5,10,-2.31,0.8644,0.03,10.27,8.86,-0.49
11-02-2019 08:00,0,8,2,11,20.22666667,23.865,16.65,29.88888889,1800,20.22666667,-4.44,79,0,-2.24,0.8594,0.02,52,9.39,-0.18
11-02-2019 09:00,0,9,2,11,19.24,23.865,16.65,28.66666667,600,19.24,-4.44,80.5,0,-2,0.8456,0.02,99.35,9.79,0.27
11-02-2019 10:00,0,10,2,11,18.87,23.865,16.65,28,510,18.87,-3.33,76,0,-1.84,0.8356,0.03,147.27,9.71,0.62
11-02-2019 11:00,0,11,2,11,17.76,23.865,16.65,28,90,17.76,-3.885,77,0,-1.67,0.8256,0.03,186.91,9.48,0.86
11-02-2019 12:00,0,12,2,11,17.649,23.865,16.65,28,1110,17.649,-3.6075,73,0,-1.67,0.8181,0.03,228.53,9.44,0.95
11-02-2019 13:00,0,13,2,11,17.205,23.865,16.65,27.66666667,600,17.205,-3.6075,70.5,0,-1.68,0.805,0.03,309.82,9.36,0.86
11-02-2019 14:00,0,14,2,11,17.205,23.865,16.65,28,90,17.205,-3.33,66,0,-1.7,0.7881,0.03,246.63,9.18,0.76
11-02-2019 15:00,0,15,2,11,17.65909091,23.865,16.65,28.45454545,3300,17.65909091,-3.33,64.5,46.5,-1.77,0.7731,0.02,150.23,8.92,0.48
11-02-2019 16:00,0,16,2,11,,,,,0,,-3.6075,61,0,-2.01,0.7638,0.01,72.88,8.6,-0.1
11-02-2019 17:00,0,17,2,11,19.425,22.2,19.98,28.75,1005,19.425,-4.1625,65,16,-2.41,0.7581,0,15.8,8.32,-0.78
11-02-2019 18:00,0,18,2,11,19.425,22.2,19.98,30,345,19.425,-4.44,66,5,-2.6,0.7406,0,0,8.46,-1.06
11-02-2019 19:00,0,19,2,11,,,,,0,,-4.1625,62.5,0,-2.65,0.7188,0,0,8.84,-1.15
11-02-2019 20:00,0,20,2,11,19.425,22.2,19.98,29.66666667,1590,19.425,-4.1625,59,26.5,-2.72,0.7044,0,0,9.52,-1.2
11-02-2019 21:00,0,21,2,11,,,,,0,,-4.7175,58,0,-3.1,0.7138,0,0,10.35,-1.37
11-02-2019 22:00,0,22,2,11,20.165,21.645,21.645,30,900,20.165,-4.7175,58.5,14.75,-3.76,0.7494,0,0,10.88,-1.71
11-02-2019 23:00,0,23,2,11,19.425,21.645,16.65,28,90,18.87,-4.7175,56.5,0,-4.28,0.7825,0,0,10.68,-1.92
12-02-2019 00:00,1,0,2,12,18.87,21.645,16.65,28,510,18.87,-5.2725,58.5,0,-4.51,0.805,0,0,10.55,-1.85
12-02-2019 01:00,1,1,2,12,,,,,0,,-5.8275,62,0,-4.7,0.8294,0,0,11.28,-1.82
12-02-2019 02:00,1,2,2,12,19.4805,21.645,16.65,28.5,3000,19.2585,-5.8275,66.5,50,-4.74,0.8469,0,0,11.57,-1.71
12-02-2019 03:00,1,3,2,12,20.02625,21.645,16.9275,28.5,3600,20.165,-6.105,69,60,-4.48,0.8431,0,0,11.37,-1.57
12-02-2019 04:00,1,4,2,12,20.535,21.645,21.09,29,3600,20.85875,-5.8275,69,60,-4.1,0.8388,0.01,0,11.77,-1.4
12-02-2019 05:00,1,5,2,12,20.76625,21.83,21.3675,28.25,2835,21.275,-6.105,72.5,46.5,-3.64,0.8444,0.05,0,12.35,-1.16
12-02-2019 06:00,1,6,2,12,21.645,22.755,22.755,29,3600,21.78375,-6.105,75.5,60,-3.2,0.8694,0.2,0,12.89,-0.88
12-02-2019 07:00,1,7,2,12,22.2925,22.755,22.755,29,3600,22.2925,-6.105,77.5,60,-2.88,0.9025,0.51,8.7,13.1,-0.66
12-02-2019 08:00,1,8,2,12,22.6625,22.755,22.755,28.66666667,2205,22.6625,-5.55,80.5,35.25,-2.63,0.9169,0.58,35.17,13.51,-0.42
12-02-2019 09:00,1,9,2,12,22.57,22.755,22.755,28.16666667,2310,22.57,-5.2725,94.5,29.25,-2.42,0.9175,0.65,92.53,13.85,-0.2
12-02-2019 10:00,1,10,2,12,22.52375,22.755,22.755,28.5,2475,22.52375,-4.7175,99,33.25,-2.04,0.9138,0.9,117.45,13.79,0.01
12-02-2019 11:00,1,11,2,12,22.60363636,22.755,22.755,29.45454545,2355,22.60363636,-4.1625,93,32.75,-1.44,0.9056,0.94,71.77,13.63,0.26
12-02-2019 12:00,1,12,2,12,22.6625,22.755,22.755,30.83333333,1230,22.6625,-3.0525,87,14.25,-0.78,0.9031,0.87,169.98,12.73,0.56
12-02-2019 13:00,1,13,2,12,22.57,22.755,22.755,29.83333333,1320,22.57,-3.0525,91,21.25,-0.12,0.9019,0.47,76.95,12.22,0.82
12-02-2019 14:00,1,14,2,12,22.51714286,22.755,22.755,29.28571429,1185,22.51714286,-2.4975,93,19,0.35,0.9119,0.51,172.06,11.32,1.01
12-02-2019 15:00,1,15,2,12,22.55318182,22.755,22.755,29.54545455,2205,22.55318182,-1.11,94,27.5,0.59,0.9306,0.41,67.15,10.1,1.14
12-02-2019 16:00,1,16,2,12,22.6625,22.755,22.755,28,1350,22.6625,-0.555,94.5,5,0.8,0.9431,0.36,37.6,8.66,1.23
12-02-2019 17:00,1,17,2,12,22.67571429,22.755,22.755,28.42857143,840,22.67571429,-0.555,94.5,13.25,1.23,0.9356,0.41,11.21,7.8,1.29
12-02-2019 18:00,1,18,2,12,22.57,22.755,22.755,27.16666667,1230,22.57,-0.555,94,8,1.52,0.9375,0.58,0,7.11,1.33
12-02-2019 19:00,1,19,2,12,22.63166667,22.755,22.755,26.55555556,1530,22.63166667,0,94.5,22,1.25,0.9619,1.02,0,7.02,1.33
12-02-2019 20:00,1,20,2,12,22.50833333,22.755,22.69333333,26.88888889,2100,22.50833333,0,96,25,1.19,0.9638,1.13,0,6.2,1.3
12-02-2019 21:00,1,21,2,12,21.275,22.1075,19.5175,27,1200,22.015,0.2775,96,0,1.2,0.97,0.94,0,5.53,1.33
12-02-2019 22:00,1,22,2,12,20.535,21.645,16.65,27,1200,21.275,0,96,0,0.97,0.9738,0.72,0,5.88,1.29
12-02-2019 23:00,1,23,2,12,20.202,21.645,16.65,27,1110,20.868,0.555,96,0,0.9,0.9719,0.26,0,7.53,1.19
13-02-2019 00:00,2,0,2,13,19.98,21.645,16.65,27,600,19.98,0.555,92.5,0,1.2,0.9331,0.1,0,10.63,1.26
13-02-2019 01:00,2,1,2,13,19.425,21.645,16.65,27.25,690,19.425,0.8325,91.5,0,0.94,0.8638,0.09,0,13.19,1.05
13-02-2019 02:00,2,2,2,13,19.24,21.645,16.65,27.33333333,2400,19.19375,0.2775,89.5,0,0.2,0.8431,0.06,0,14.09,0.64
13-02-2019 03:00,2,3,2,13,19.24,21.645,16.65,28.22222222,2700,19.24,-0.8325,83.5,37,-0.31,0.8344,0.07,0,14.8,0.4
13-02-2019 04:00,2,4,2,13,19.98,21.645,19.61,28.83333333,1800,20.9975,-0.8325,78.5,30,-0.71,0.8362,0.08,0,15,0.21
13-02-2019 05:00,2,5,2,13,20.59666667,21.645,21.09,28,2400,21.83,-1.665,81,40,-0.98,0.8388,0.07,0,14.96,0.14
13-02-2019 06:00,2,6,2,13,20.8125,21.645,21.22875,29.125,2070,21.714375,-1.9425,84,20.75,-1.29,0.8369,0.07,0,15.04,0
13-02-2019 07:00,2,7,2,13,21.645,21.645,21.645,29.9,1650,21.645,-1.9425,81.5,22.5,-1.7,0.8356,0.09,11.36,14.65,-0.18
13-02-2019 08:00,2,8,2,13,21.645,21.645,21.645,30,2700,21.645,-2.4975,79,28,-1.93,0.8225,0.11,47.98,14.03,-0.23
13-02-2019 09:00,2,9,2,13,21.645,21.645,21.645,29.25,2205,21.645,-2.775,83.5,31.25,-2.12,0.8056,0.12,120.86,13.7,-0.2
13-02-2019 10:00,2,10,2,13,21.645,21.645,21.645,28.16666667,2415,21.645,-2.4975,83,28.75,-2.28,0.7894,0.12,165.95,13.52,-0.15
13-02-2019 11:00,2,11,2,13,21.645,21.645,21.645,28,1620,21.645,-2.775,85.5,15.75,-2.29,0.7681,0.15,342.58,13.5,-0.13
13-02-2019 12:00,2,12,2,13,21.645,21.645,21.645,28,1800,21.645,-2.775,82.5,20,-2.32,0.7519,0.23,266.55,13.82,-0.16
13-02-2019 13:00,2,13,2,13,21.645,21.645,21.645,28.16666667,2400,21.645,-2.775,80,28,-2.4,0.7475,0.26,292.23,13.73,-0.31
13-02-2019 14:00,2,14,2,13,21.645,21.645,21.645,27.90909091,2160,21.645,-3.885,78,24,-2.49,0.75,0.21,179.52,13.32,-0.5
13-02-2019 15:00,2,15,2,13,21.645,21.645,21.645,27.5,900,21.645,-3.0525,63,10.25,-2.85,0.76,0.15,196.91,13.02,-0.76
13-02-2019 16:00,2,16,2,13,21.58333333,21.645,21.645,27.11111111,1980,21.58333333,-3.33,64.5,30.25,-3.32,0.7844,0.07,69.91,12.35,-1.1
13-02-2019 17:00,2,17,2,13,21.59875,21.645,21.645,26.66666667,2520,21.59875,-3.6075,65.5,38.75,-3.37,0.7969,0.06,14.2,11.68,-1.27
13-02-2019 18:00,2,18,2,13,21.575625,21.645,21.645,27.375,1530,21.575625,-3.885,67,13.25,-3.26,0.8138,0.07,0,11.11,-1.36
13-02-2019 19:00,2,19,2,13,21.645,21.645,21.645,28,1140,21.645,-4.44,72,14.5,-3.27,0.8344,0.09,0,10.53,-1.53
13-02-2019 20:00,2,20,2,13,21.645,21.645,21.645,28.16666667,1200,21.645,-4.7175,73.5,13.5,-3.17,0.8431,0.11,0,10.15,-1.39
13-02-2019 21:00,2,21,2,13,21.645,21.645,21.645,28,1590,21.645,-4.44,76,24.25,-3.04,0.8438,0.1,0,9.86,-1.32
13-02-2019 22:00,2,22,2,13,21.645,21.645,21.645,28.5,930,21.645,-4.44,70,14.75,-3.02,0.8469,0.06,0,9.78,-1.34
13-02-2019 23:00,2,23,2,13,21.645,21.645,21.645,28,825,21.645,-4.7175,74,12.75,-3.18,0.8525,0.03,0,9.5,-1.56
14-02-2019 00:00,3,0,2,14,21.645,21.645,21.645,28,885,21.645,-4.995,77.5,14,-3.39,0.86,0.01,0,9.07,-1.71
14-02-2019 01:00,3,1,2,14,21.645,21.645,21.645,28.25,600,21.645,-4.995,80,8,-3.56,0.8656,0.01,0,8.84,-1.91
14-02-2019 02:00,3,2,2,14,21.645,21.645,21.645,28.33333333,2490,21.645,-4.995,79.5,34.25,-3.84,0.8775,0.01,0,8.21,-2.27
14-02-2019 03:00,3,3,2,14,21.645,21.645,21.645,28.125,1875,21.645,-4.7175,80.5,24.75,-4.03,0.885,0.01,0,7.88,-2.47
14-02-2019 04:00,3,4,2,14,21.645,21.645,21.645,28.2,1890,21.645,-4.1625,78,22.25,-4.03,0.8888,0.02,0,7.97,-2.51
14-02-2019 05:00,3,5,2,14,21.645,21.645,21.645,28.4,855,21.645,-3.33,72.5,13.5,-3.83,0.8819,0.01,0,7.78,-2.25
14-02-2019 06:00,3,6,2,14,21.645,21.645,21.645,28.66666667,1170,21.645,-2.775,70,18,-3.93,0.8812,0,0,6.73,-2.46
14-02-2019 07:00,3,7,2,14,21.09,21.88285714,20.61428571,31,1290,21.24857143,-2.775,76,0,-4.06,0.8769,0,15.12,6.07,-2.52
14-02-2019 08:00,3,8,2,14,20.535,23.865,16.65,30.375,1710,20.535,-1.9425,72,0,-3.2,0.8462,0,111.56,5.63,-1.35
14-02-2019 09:00,3,9,2,14,19.7025,23.865,16.65,30,1200,19.7025,-1.665,71,0,-2.2,0.8088,0,236.84,5.31,-0.35
14-02-2019 10:00,3,10,2,14,19.425,23.865,16.65,28,90,19.425,-1.665,71,0,-1.51,0.7775,0,371.96,4.81,0.4
14-02-2019 11:00,3,11,2,14,19.425,23.865,16.65,29.11111111,1800,19.425,-1.11,68,0,-0.87,0.7538,0,394.05,4.53,0.98
14-02-2019 12:00,3,12,2,14,19.425,23.865,16.65,28.66666667,2400,19.425,-0.8325,68,0,-0.22,0.73,0,287.3,4.45,1.23
14-02-2019 13:00,3,13,2,14,19.00875,23.865,16.65,28,2400,19.00875,-0.2775,65,0,0.5,0.7125,0,255.44,4.21,1.44
14-02-2019 14:00,3,14,2,14,18.45375,23.865,16.65,28,2400,18.45375,-0.555,70,0,1.07,0.7375,0,203.58,3.84,1.31
14-02-2019 15:00,3,15,2,14,18.13,23.865,16.65,28.08333333,2700,18.13,0,71.5,12.25,1.36,0.7756,0.02,163.61,4.01,1.1
14-02-2019 16:00,3,16,2,14,19.00875,23.7725,16.835,30,3465,19.00875,0,77.5,57,1.48,0.8081,0.04,85.91,4.8,0.83
14-02-2019 17:00,3,17,2,14,19.47125,22.2,19.98,30,2235,19.47125,0.555,74,26.5,1.62,0.8338,0.03,18.9,5.33,0.69
14-02-2019 18:00,3,18,2,14,19.37875,22.06125,20.30375,30.08333333,2235,19.37875,0.555,75,28.75,1.98,0.8462,0.01,0,5.4,0.8
14-02-2019 19:00,3,19,2,14,20.11875,21.645,21.645,31.83333333,3600,20.11875,1.11,78.5,60,2.15,0.8575,0,0,5.08,0.9
14-02-2019 20:00,3,20,2,14,21.41375,21.645,21.645,31.91666667,3000,21.41375,1.11,80.5,40.25,2.19,0.8625,0,0,5.1,0.94
14-02-2019 21:00,3,21,2,14,21.59875,21.645,21.645,30.25,2655,21.59875,1.11,83,33.25,2.31,0.8588,0.01,0,4.98,1.01
14-02-2019 22:00,3,22,2,14,21.59875,21.645,21.645,31.25,2520,21.59875,1.665,83.5,33,2.37,0.8631,0.05,0,4.82,1.05
14-02-2019 23:00,3,23,2,14,21.645,21.645,21.645,32.41666667,2100,21.645,1.9425,82.5,30.75,2.3,0.8862,0.2,0,4.16,1.07
15-02-2019 00:00,4,0,2,15,21.645,21.645,21.645,31.16666667,885,21.645,1.665,85.5,6.25,2.28,0.905,0.38,0,4.47,1.11
15-02-2019 01:00,4,1,2,15,21.645,21.645,21.645,31.16666667,2160,21.645,2.22,84.5,27.25,2.21,0.9231,0.35,0,4.54,1.17
15-02-2019 02:00,4,2,2,15,21.645,21.645,21.645,31.25,2415,21.645,2.22,82.5,27,2.15,0.9325,0.31,0,4.71,1.22
15-02-2019 03:00,4,3,2,15,21.645,21.645,21.645,31.08333333,2055,21.645,2.775,81.5,26,2.25,0.9319,0.27,0,5.16,1.3
15-02-2019 04:00,4,4,2,15,21.59875,21.645,21.645,31.33333333,2445,21.59875,2.775,81,27.25,2.82,0.92,0.43,0,6.69,1.4
15-02-2019 05:00,4,5,2,15,21.645,21.645,21.645,31.91666667,2550,21.645,2.775,89.5,27.75,3.15,0.9225,0.48,0,7.94,1.5
15-02-2019 06:00,4,6,2,15,21.645,21.645,21.645,32.58333333,2250,21.645,3.33,88,22.75,3.12,0.9338,0.25,0,8.93,1.62
15-02-2019 07:00,4,7,2,15,21.59875,21.78375,21.22875,33.08333333,2250,21.59875,2.775,85,14,3,0.9281,0.02,13.88,10.08,1.63
15-02-2019 08:00,4,8,2,15,20.905,23.865,16.65,32.91666667,2400,20.905,2.22,90.5,0,2.81,0.8981,0.01,76.2,11.03,1.82
15-02-2019 09:00,4,9,2,15,20.35,23.865,16.65,32.75,2400,20.35,3.0525,84,0,2.45,0.84,0.01,99.05,11.28,1.9
15-02-2019 10:00,4,10,2,15,19.98,23.865,16.65,31.16666667,2400,19.98,1.9425,80.5,0,2.04,0.7519,0,137.55,12.35,2.05
15-02-2019 11:00,4,11,2,15,19.5175,23.865,16.65,31,2400,19.5175,1.3875,73.5,0,1.34,0.6831,0,249.45,13.41,1.87
15-02-2019 12:00,4,12,2,15,19.1475,23.865,16.65,31,2400,19.1475,1.3875,70.5,0,0.6,0.6681,0,222.87,13.79,1.51
15-02-2019 13:00,4,13,2,15,18.9625,23.125,19.1475,30.5,3000,18.9625,0.8325,67.5,26.75,0.33,0.6594,0,292.93,13.71,1.4
15-02-2019 14:00,4,14,2,15,20.11875,22.2,22.2,32,3600,20.11875,-0.8325,70,60,0.23,0.6556,0,258.45,13.61,1.15
15-02-2019 15:00,4,15,2,15,21.33666667,22.2,22.2,31.77777778,2700,21.33666667,-1.665,70.5,45,-0.03,0.6731,0,178.98,13.19,0.71
15-02-2019 16:00,4,16,2,15,22.015,22.2,22.2,29.77777778,1995,22.015,-1.3875,63,31.75,-0.53,0.7056,0,87.42,12.65,0.14
15-02-2019 17:00,4,17,2,15,22.06125,22.2,22.2,29.41666667,2385,22.06125,-2.4975,62.5,38.75,-1.33,0.7494,0,19.75,12.26,-0.42
15-02-2019 18:00,4,18,2,15,22.089,22.2,22.2,28,945,22.089,-2.775,63,12.75,-2.35,0.7962,0,0,12.08,-0.81
15-02-2019 19:00,4,19,2,15,22.2,22.2,22.2,28.16666667,975,22.2,-3.33,67.5,2,-3.05,0.8112,0,0,11.55,-1.13
15-02-2019 20:00,4,20,2,15,22.089,22.2,22.2,28.3,2250,22.089,-3.6075,64.5,29.75,-3.24,0.8212,0,0,10.6,-1.31
15-02-2019 21:00,4,21,2,15,22.2,22.2,22.2,28.16666667,1185,22.2,-4.1625,68,16.5,-3.16,0.8375,0,0,9.81,-1.34
